Line,Sample,X,Y,Mark,Status,GPSStat,GPSalt,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,QSum
 0,  43,   727474.06,  4335882.61,   0,0,1,  328.31, 85475782.100,234435.7821,    0.9, 2.25112e+002, 1.50269e+002, 2.07464e+002, 1.01719e+002, 1.93501e+002, 6.14894e+002, 8.77384e+001, 2.38534e+003, 1.12189e+003, 8.10035e+003, 1.13526e+004
 0,  44,   727474.13,  4335882.77,   0,0,1,  328.03, 85475882.100,234435.8821,    1.6, 2.44560e+002, 9.91526e+001, 2.03782e+002, 1.03963e+002, 1.76624e+002, 6.35635e+002, 9.28349e+001, 2.38759e+003, 1.20699e+003, 8.08683e+003, 1.13132e+004
 0,  45,   727474.20,  4335882.93,   0,0,1,  327.75, 85475982.100,234435.9821,    1.2, 2.46705e+002,-1.75513e+001, 2.10104e+002, 7.91362e+001, 1.82723e+002, 6.36748e+002, 1.24714e+002, 2.35288e+003, 1.15800e+003, 8.15433e+003, 1.12055e+004
 0,  46,   727474.18,  4335883.05,   0,0,1,  327.69, 85476082.100,234436.0821,   23.2, 2.37353e+002,-1.01501e+000, 1.88728e+002, 4.05501e+001, 1.77115e+002, 6.34794e+002, 1.39780e+002, 2.32243e+003, 1.04441e+003, 8.13682e+003, 1.11336e+004
 0,  47,   727474.13,  4335883.16,   0,0,1,  327.66, 85476182.100,234436.1821,    2.3, 2.95503e+002,-7.69261e+001, 2.15205e+002, 4.92372e+001, 1.12581e+002, 5.73427e+002, 1.13711e+002, 2.37427e+003, 9.26842e+002, 8.13051e+003, 1.10505e+004
 0,  48,   727474.09,  4335883.27,   0,0,1,  327.64, 85476282.100,234436.2821,    4.0, 2.33273e+002,-9.83213e+001, 2.04724e+002,-3.01115e+000,-5.72222e+000, 5.11845e+002, 7.73758e-001, 2.37438e+003, 7.99566e+002, 8.12852e+003, 1.09134e+004
 0,  49,   727474.04,  4335883.38,   0,0,1,  327.62, 85476382.100,234436.3821,    1.4, 7.86086e+001, 2.52608e+002, 9.72896e+001,-3.89555e+001,-2.04181e+001, 5.64472e+002,-1.35430e+002, 2.34214e+003, 8.11072e+002, 8.06502e+003, 1.11853e+004
 0,  50,   727474.00,  4335883.49,   0,0,1,  327.60, 85476482.100,234436.4821,    2.1, 7.41765e+001, 3.30571e+002, 7.43607e+001, 6.97210e+000, 2.06661e+001, 5.86983e+002,-1.19599e+002, 2.37117e+003, 9.39093e+002, 7.99296e+003, 1.12887e+004
 0,  51,   727473.95,  4335883.60,   0,0,1,  327.58, 85476582.100,234436.5821,    1.8, 2.02816e+002, 2.35062e+001, 1.34185e+002, 6.43052e+001, 4.99648e+001, 5.69461e+002,-3.39373e+001, 2.34115e+003, 9.78289e+002, 8.07650e+003, 1.10749e+004
 0,  52,   727473.91,  4335883.72,   0,0,1,  327.56, 85476682.100,234436.6821,    4.0, 2.46604e+002,-1.00174e+002, 1.68356e+002, 3.85600e+001,-1.56254e+001, 5.63952e+002, 5.11520e+000, 2.37533e+003, 9.47276e+002, 8.28869e+003, 1.11664e+004
