Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,EC450Hz[mS/m],EC1530Hz[mS/m],EC5310Hz[mS/m],EC18330Hz[mS/m],EC63030Hz[mS/m],TotalEC[mS/m],MSusc450Hz[1/1000],MSusc1530Hz[1/1000],MSusc5310Hz[1/1000],MSusc18330Hz[1/1000],MSusc63030Hz[1/1000]
0,23,3.73,0.00,0,0,37727365.100,102847.3651,41.4,2.28242e+000,6.54640e+002,1.08817e+003,1.36132e+003,-1.50818e+003,9.37216e+003,5.54808e+003,1.16670e+004,1.92322e+004,2.17662e+004, 4.46302e+002, 3.16984e+002, 6.36800e+002, 2.90580e+002, 2.37892e+002, 4.05801e+002,-2.25715e-002,-1.07038e+001, 1.50271e+001,-5.34021e+001,-1.73678e+002
0,24,3.89,0.00,0,0,37727465.100,102847.4651,40.7,1.21734e+002,9.48173e+002,8.19247e+002,1.08374e+003,4.53120e+002,7.91293e+003,5.59711e+003,1.26661e+004,1.93917e+004,2.18060e+004, 6.75312e+002, 2.48940e+002, 5.46972e+002, 3.18543e+002, 2.42983e+002, 3.82615e+002,-1.20315e+000,-8.06917e+000,-4.47107e+000,-5.38614e+001,-1.74993e+002
0,25,4.05,0.00,0,0,37727565.100,102847.5651,41.0,-9.32353e+001,1.03416e+003,2.17819e+002,1.19105e+003,1.47261e+003,3.79202e+003,5.55524e+003,1.23889e+004,1.93751e+004,2.15802e+004, 7.25626e+002, 2.54375e+002, 2.67749e+002, 3.10925e+002, 2.40766e+002, 2.74083e+002, 9.22466e-001,-2.15178e+000,-1.44579e+001,-5.34692e+001,-1.74856e+002
0,26,4.22,0.00,0,0,37727665.100,102847.6651,39.4,-2.51913e+002,1.05462e+003,8.51527e+001,1.69605e+003,1.77125e+003,2.32908e+003,5.50931e+003,1.22403e+004,1.93356e+004,2.16953e+004, 7.42096e+002, 3.61819e+002, 1.67992e+002, 3.06576e+002, 2.41551e+002, 2.35234e+002, 2.49437e+000,-8.41754e-001,-1.73645e+001,-5.30389e+001,-1.74531e+002
0,27,4.38,0.00,0,0,37727765.100,102847.7651,40.0,-1.65458e+002,8.95649e+002,1.17267e+002,2.00861e+003,2.81203e+003,5.23550e+003,5.92733e+003,1.24007e+004,1.94324e+004,2.19394e+004, 6.26209e+002, 4.33236e+002, 4.02906e+002, 3.16143e+002, 2.44517e+002, 3.27906e+002, 1.63762e+000,-1.15903e+000,-2.74279e+001,-5.69486e+001,-1.75328e+002
0,28,4.54,0.00,0,0,37727865.100,102847.8651,41.9,-5.48039e+001,6.31759e+002,3.36215e+002,1.79724e+003,3.74532e+003,4.90232e+003,6.14169e+003,1.22425e+004,1.94234e+004,2.21882e+004, 4.35459e+002, 3.93982e+002, 3.98800e+002, 3.14964e+002, 2.46762e+002, 3.26626e+002, 5.42124e-001,-3.31944e+000,-3.63655e+001,-5.89474e+001,-1.75254e+002
0,29,4.70,0.00,0,0,37727965.100,102847.9651,38.5,-8.39384e+001,7.53426e+002,5.11567e+002,1.79829e+003,3.23140e+003,3.67332e+003,5.98484e+003,1.22976e+004,1.94810e+004,2.24564e+004, 5.22126e+002, 4.00985e+002, 2.92365e+002, 3.14282e+002, 2.49672e+002, 2.87088e+002, 8.30445e-001,-5.04632e+000,-3.14540e+001,-5.74853e+001,-1.75728e+002
0,30,4.86,0.00,0,0,37728065.100,102848.0651,41.5,5.76731e+001,8.76172e+002,1.76276e+002,1.85121e+003,2.52007e+003,3.46205e+003,6.21135e+003,1.24519e+004,1.97120e+004,2.20128e+004, 6.16959e+002, 4.00015e+002, 2.62675e+002, 3.21249e+002, 2.47233e+002, 2.77466e+002,-5.70189e-001,-1.74174e+000,-2.46152e+001,-5.95961e+001,-1.77627e+002
0,31,5.03,0.00,0,0,37728165.100,102848.1651,41.3,1.87642e+001,9.07269e+002,-3.41312e+002,1.72864e+003,3.22524e+003,5.90948e+003,6.23415e+003,1.26313e+004,1.97076e+004,2.17563e+004, 6.36194e+002, 3.65995e+002, 4.65192e+002, 3.26175e+002, 2.44808e+002, 3.54804e+002,-1.85549e-001, 3.38108e+000,-3.13950e+001,-5.98083e+001,-1.77590e+002
0,32,5.19,0.00,0,0,37728265.100,102848.2651,41.5,-2.53991e+002,1.03982e+003,1.70951e+002,1.74666e+003,3.19589e+003,7.70148e+003,6.34907e+003,1.27805e+004,1.94213e+004,2.19252e+004, 7.31262e+002, 3.76299e+002, 6.06214e+002, 3.31598e+002, 2.44304e+002, 4.09662e+002, 2.51498e+000,-1.68917e+000,-3.11137e+001,-6.08773e+001,-1.75237e+002
0,33,5.35,0.00,0,0,37728365.100,102848.3651,40.4,-8.20573e+001,1.01791e+003,8.86532e+002,1.46228e+003,3.60902e+003,6.68859e+003,5.90590e+003,1.26159e+004,1.92673e+004,2.21388e+004, 7.13847e+002, 3.38192e+002, 5.37106e+002, 3.21367e+002, 2.45173e+002, 3.80464e+002, 8.11826e-001,-8.72900e+000,-3.50653e+001,-5.67486e+001,-1.73968e+002
0,34,5.51,0.00,0,0,37728465.100,102848.4651,41.9,4.94957e+001,9.73179e+002,5.26103e+002,1.50648e+003,3.06395e+003,3.72670e+003,5.99135e+003,1.23227e+004,1.94603e+004,2.26018e+004, 6.87018e+002, 3.35003e+002, 2.93127e+002, 3.15007e+002, 2.50869e+002, 2.87965e+002,-4.89363e-001,-5.18934e+000,-2.98484e+001,-5.75460e+001,-1.75558e+002
0,35,5.68,0.00,0,0,37728565.100,102848.5651,42.6,-9.46148e+001,9.76027e+002,6.51690e+002,1.72643e+003,1.99212e+003,3.40054e+003,6.14888e+003,1.23851e+004,1.97256e+004,2.25944e+004, 6.83209e+002, 3.90068e+002, 2.48641e+002, 3.18699e+002, 2.52753e+002, 2.72946e+002, 9.36121e-001,-6.42412e+000,-1.95087e+001,-5.90144e+001,-1.77738e+002
0,36,5.84,0.00,0,0,37728665.100,102848.6651,40.3,-8.12308e+001,9.77070e+002,1.89444e+002,1.60930e+003,-1.55791e+002,6.17287e+003,5.97814e+003,1.20855e+004,1.99239e+004,2.24928e+004, 6.83019e+002, 3.45672e+002, 4.08564e+002, 3.10118e+002, 2.52883e+002, 3.30505e+002, 8.03646e-001,-1.87173e+000, 1.54187e+000,-5.74228e+001,-1.79365e+002
0,37,6.00,0.00,0,0,37728765.100,102848.7651,42.7,-1.32419e+002,9.02397e+002,-2.76767e+002,1.34502e+003,-8.40955e+002,4.26175e+003,6.00590e+003,1.20905e+004,1.95588e+004,2.22244e+004, 6.25883e+002, 2.79000e+002, 2.72300e+002, 3.08482e+002, 2.46030e+002, 2.76536e+002, 1.31040e+000, 2.74081e+000, 8.35126e+000,-5.76817e+001,-1.76368e+002
0,38,6.16,0.00,0,0,37728865.100,102848.8651,42.7,-1.54623e+002,9.37169e+002,3.04027e+002,7.76711e+002,7.50296e+002,7.03364e+002,6.12762e+003,1.25754e+004,1.90306e+004,2.17996e+004, 6.56377e+002, 1.66183e+002, 4.64369e+001, 3.23298e+002, 2.40335e+002, 1.94520e+002, 1.53030e+000,-3.00213e+000,-7.39255e+000,-5.88164e+001,-1.72014e+002
0,39,6.32,0.00,0,0,37728965.100,102848.9651,41.2,-1.59879e+001,1.06042e+003,1.07747e+003,6.94270e+002,3.70693e+003,4.44914e+003,6.13535e+003,1.31541e+004,1.92211e+004,2.15754e+004, 7.46520e+002, 1.67488e+002, 3.62317e+002, 3.38448e+002, 2.39619e+002, 3.18509e+002, 1.58123e-001,-1.05991e+001,-3.59994e+001,-5.88884e+001,-1.73587e+002
0,40,6.49,0.00,0,0,37729065.100,102849.0651,43.0,-6.28249e+001,9.62081e+002,1.09689e+003,1.29003e+003,4.05427e+003,7.06903e+003,6.09868e+003,1.32956e+004,1.93390e+004,2.13658e+004, 6.73415e+002, 3.05455e+002, 5.80290e+002, 3.41674e+002, 2.38514e+002, 4.01506e+002, 6.21493e-001,-1.07891e+001,-3.93063e+001,-5.85467e+001,-1.74559e+002
0,41,6.65,0.00,0,0,37729165.100,102849.1651,41.9,-2.83739e+002,9.64158e+002,7.19501e+002,1.44881e+003,1.58870e+003,2.63457e+003,6.00907e+003,1.25369e+004,1.93279e+004,2.10642e+004, 6.76013e+002, 3.28906e+002, 1.86977e+002, 3.20718e+002, 2.35631e+002, 2.45327e+002, 2.80995e+000,-7.09020e+000,-1.55888e+001,-5.77113e+001,-1.74467e+002
0,42,6.81,0.00,0,0,37729265.100,102849.2651,40.3,-2.33144e+002,8.85613e+002,6.01240e+002,1.28509e+003,-2.29547e+002,2.76458e+003,5.62366e+003,1.13562e+004,1.89971e+004,2.05297e+004, 6.17517e+002, 2.86881e+002, 1.72729e+002, 2.87384e+002, 2.27825e+002, 2.26673e+002, 2.30831e+000,-5.92828e+000, 2.27266e+000,-5.41099e+001,-1.71738e+002
0,43,6.97,0.00,0,0,37729365.100,102849.3651,44.8,-1.21289e+002,7.19869e+002,5.44234e+002,1.52900e+003,8.16231e+002,5.39846e+003,5.87826e+003,1.08465e+004,1.83952e+004,1.95232e+004, 4.99252e+002, 3.40767e+002, 3.70905e+002, 2.78160e+002, 2.15008e+002, 2.94663e+002, 1.20019e+000,-5.36770e+000,-8.03958e+000,-5.64905e+001,-1.66750e+002
0,44,7.14,0.00,0,0,37729465.100,102849.4651,43.0,-1.99384e+002,8.16773e+002,6.14168e+002,1.59824e+003,5.20037e+003,3.64222e+003,6.40592e+003,1.08786e+004,1.73183e+004,1.84378e+004, 5.69095e+002, 3.59223e+002, 3.31220e+002, 2.85034e+002, 1.98067e+002, 2.76991e+002, 1.97373e+000,-6.05536e+000,-5.01392e+001,-6.14056e+001,-1.57758e+002
0,45,7.30,0.00,0,0,37729565.100,102849.5651,43.3,-1.01624e+002,9.95751e+002,-3.12607e+002,8.77867e+002,5.99529e+003,1.77236e+003,5.67511e+003,1.00597e+004,1.61257e+004,1.75250e+004, 6.97556e+002, 1.80381e+002, 1.92632e+002, 2.56214e+002, 1.82489e+002, 2.10627e+002, 1.00551e+000, 3.09628e+000,-5.75828e+001,-5.45915e+001,-1.47697e+002
0,46,7.46,0.00,0,0,37729665.100,102849.6651,43.6,-1.42876e+002,1.10822e+003,-9.35841e+002,4.94454e+002,1.48264e+003,2.89418e+003,5.44526e+003,9.20476e+003,1.52194e+004,1.66996e+004, 7.81425e+002, 9.96619e+001, 2.03777e+002, 2.32607e+002, 1.69890e+002, 2.03358e+002, 1.41396e+000, 9.29793e+000,-1.45557e+001,-5.24384e+001,-1.39977e+002
0,47,7.62,0.00,0,0,37729765.100,102849.7651,44.0,-4.09597e+002,1.18423e+003,2.77938e+002,6.85469e+002,1.74014e+003,3.94485e+003,5.74943e+003,9.11578e+003,1.43923e+004,1.54651e+004, 8.37460e+002, 1.45860e+002, 2.83764e+002, 2.33506e+002, 1.54556e+002, 2.29348e+002, 4.05889e+000,-2.74487e+000,-1.70621e+001,-5.52866e+001,-1.32875e+002
0,48,7.78,0.00,0,0,37729865.100,102849.8651,45.7,-4.44349e+002,1.04763e+003,9.40362e+002,1.29567e+003,2.44687e+003,2.15796e+003,5.88236e+003,9.50185e+003,1.35357e+004,1.43746e+004, 7.36958e+002, 3.01596e+002, 1.65477e+002, 2.44514e+002, 1.40698e+002, 1.84281e+002, 4.40402e+000,-9.25657e+000,-2.39088e+001,-5.65288e+001,-1.25463e+002
0,49,7.95,0.00,0,0,37729965.100,102849.9651,44.2,-4.06259e+002,7.61806e+002,3.33146e+002,1.63648e+003,1.66095e+003,9.60952e+002,6.43238e+003,9.55564e+003,1.29758e+004,1.36319e+004, 5.29341e+002, 3.57502e+002, 7.11965e+001, 2.51770e+002, 1.31607e+002, 1.48432e+002, 4.02574e+000,-3.28919e+000,-1.62920e+001,-6.16515e+001,-1.20586e+002
0,50,8.11,0.00,0,0,37730065.100,102850.0651,46.4,-3.51949e+002,7.92140e+002,6.85144e+001,1.85245e+003,3.02750e+003,8.51693e+002,5.92281e+003,8.67690e+003,1.26574e+004,1.31627e+004, 5.51201e+002, 3.96171e+002, 7.69300e+001, 2.24337e+002, 1.26124e+002, 1.39944e+002, 3.48663e+000,-6.77337e-001,-2.94985e+001,-5.69064e+001,-1.17801e+002
0,51,8.27,0.00,0,0,37730165.100,102850.1651,45.4,-1.96415e+002,1.01176e+003,1.11259e+001,2.33329e+003,4.57802e+003,2.90005e+003,5.11684e+003,8.03479e+003,1.24886e+004,1.24583e+004, 7.10751e+002, 5.02622e+002, 2.58311e+002, 2.00663e+002, 1.19410e+002, 1.98619e+002, 1.94431e+000,-1.10022e-001,-4.42717e+001,-4.93537e+001,-1.16322e+002
0,52,8.43,0.00,0,0,37730265.100,102850.2651,47.1,-1.80989e+002,9.25866e+002,-2.66844e+002,2.34783e+003,1.75288e+003,6.24340e+003,5.13527e+003,7.94311e+003,1.22034e+004,1.19941e+004, 6.48155e+002, 5.05404e+002, 4.54697e+002, 1.98605e+002, 1.14241e+002, 2.70537e+002, 1.79148e+000, 2.64241e+000,-1.71860e+001,-4.95271e+001,-1.13816e+002
0,53,8.59,0.00,0,0,37730365.100,102850.3651,48.4,-3.87987e+002,5.99588e+002,5.27830e+002,2.31830e+003,-9.58040e+002,3.65286e+003,5.00355e+003,6.81171e+003,1.17758e+004,1.21714e+004, 4.09410e+002, 5.16934e+002, 2.30682e+002, 1.68446e+002, 1.12761e+002, 1.75622e+002, 3.84433e+000,-5.20633e+000, 9.51953e+000,-4.82874e+001,-1.10048e+002
