Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_63030Hz,Q_63030Hz,I_69510Hz,Q_69510Hz,I_76590Hz,Q_76590Hz,I_84450Hz,Q_84450Hz,I_93090Hz,Q_93090Hz,EC63030Hz[mS/m],EC69510Hz[mS/m],EC76590Hz[mS/m],EC84450Hz[mS/m],EC93090Hz[mS/m],TotalEC[mS/m],MSusc63030Hz[1/1000],MSusc69510Hz[1/1000],MSusc76590Hz[1/1000],MSusc84450Hz[1/1000],MSusc93090Hz[1/1000]
0,23,-10.00,0.00,0,0,37599290.800,102639.2908,43.1,1.34610e+004,1.72894e+004,1.60227e+004,1.41736e+004,1.87498e+004,1.28216e+004,2.03569e+004,1.39444e+004,2.05742e+004,2.19771e+004, 1.65264e+002, 1.37737e+002, 1.27289e+002, 1.30583e+002, 1.71490e+002, 1.65264e+002,-1.24813e+002,-1.46822e+002,-1.69692e+002,-1.82906e+002,-1.84678e+002
0,24,-10.43,0.00,0,0,37599390.800,102639.3908,43.2,9.74061e+003,1.66413e+004,1.37445e+004,1.40295e+004,1.65208e+004,1.26515e+004,1.80406e+004,1.39151e+004,1.81588e+004,2.20250e+004, 1.40935e+002, 1.25843e+002, 1.15894e+002, 1.20048e+002, 1.59980e+002, 1.40935e+002,-9.19023e+001,-1.27275e+002,-1.51042e+002,-1.63799e+002,-1.64784e+002
0,25,-10.87,0.00,0,0,37599490.800,102639.4908,40.8,8.13856e+003,1.47833e+004,1.20578e+004,1.38385e+004,1.47648e+004,1.26424e+004,1.62122e+004,1.38974e+004,1.63635e+004,2.20266e+004, 1.19093e+002, 1.16956e+002, 1.08433e+002, 1.12285e+002, 1.51734e+002, 1.19093e+002,-7.73718e+001,-1.12535e+002,-1.36080e+002,-1.48430e+002,-1.49712e+002
0,26,-11.30,0.00,0,0,37599590.800,102639.5908,26.5,8.24865e+003,1.39059e+004,1.05578e+004,1.36688e+004,1.32603e+004,1.26099e+004,1.47064e+004,1.39493e+004,1.48762e+004,2.21089e+004, 1.12793e+002, 1.09500e+002, 1.02260e+002, 1.06708e+002, 1.45726e+002, 1.12793e+002,-7.83774e+001,-9.92299e+001,-1.23067e+002,-1.35578e+002,-1.37036e+002
0,27,-11.74,0.00,0,0,37599690.800,102639.6908,46.5,8.48738e+003,1.50895e+004,9.55489e+003,1.36968e+004,1.22393e+004,1.25517e+004,1.36841e+004,1.40375e+004,1.37380e+004,2.22320e+004, 1.22919e+002, 1.05742e+002, 9.79843e+001, 1.03406e+002, 1.41496e+002, 1.22919e+002,-8.05544e+001,-9.02291e+001,-1.14132e+002,-1.26751e+002,-1.27219e+002
0,28,-12.17,0.00,0,0,37599790.800,102639.7908,53.4,7.43260e+003,1.68462e+004,9.04615e+003,1.37266e+004,1.16167e+004,1.24781e+004,1.31618e+004,1.39474e+004,1.31794e+004,2.21686e+004, 1.32292e+002, 1.03998e+002, 9.51949e+001, 1.00902e+002, 1.38969e+002, 1.32292e+002,-7.08983e+001,-8.56307e+001,-1.08642e+002,-1.22209e+002,-1.22362e+002
0,29,-12.61,0.00,0,0,37599890.800,102639.8908,46.7,5.12541e+003,1.68859e+004,8.58852e+003,1.35519e+004,1.11521e+004,1.23762e+004,1.26603e+004,1.38396e+004,1.27177e+004,2.21068e+004, 1.25821e+002, 1.01076e+002, 9.28504e+001, 9.84063e+001, 1.36890e+002, 1.25821e+002,-4.94344e+001,-8.14752e+001,-1.04524e+002,-1.17827e+002,-1.18329e+002
0,30,-13.04,0.00,0,0,37599990.800,102639.9908,44.1,3.73745e+003,1.51695e+004,7.94794e+003,1.33893e+004,1.03995e+004,1.22824e+004,1.19457e+004,1.38526e+004,1.21368e+004,2.20558e+004, 1.05915e+002, 9.75461e+001, 8.95901e+001, 9.59610e+001, 1.34508e+002, 1.05915e+002,-3.62905e+001,-7.56281e+001,-9.78149e+001,-1.11547e+002,-1.13230e+002
0,31,-13.48,0.00,0,0,37600090.800,102640.0908,47.5,3.92271e+003,1.38186e+004,6.98976e+003,1.32090e+004,9.55100e+003,1.21900e+004,1.10069e+004,1.37731e+004,1.10395e+004,2.19929e+004, 9.51840e+001, 9.27569e+001, 8.60963e+001, 9.22611e+001, 1.30604e+002, 9.51840e+001,-3.80551e+001,-6.68152e+001,-9.01940e+001,-1.03233e+002,-1.03523e+002
0,32,-13.91,0.00,0,0,37600190.800,102640.1908,48.9,4.16626e+003,1.42669e+004,5.78422e+003,1.31684e+004,8.41422e+003,1.21558e+004,9.87690e+003,1.38195e+004,9.95489e+003,2.21274e+004, 9.97076e+001, 8.80986e+001, 8.21724e+001, 8.88026e+001, 1.27975e+002, 9.97076e+001,-4.03701e+001,-5.56119e+001,-7.98878e+001,-9.31283e+001,-9.38292e+001
0,33,-14.35,0.00,0,0,37600290.800,102640.2908,61.3,3.04022e+003,1.59737e+004,4.65827e+003,1.33007e+004,7.24996e+003,1.24082e+004,8.73024e+003,1.40137e+004,8.81063e+003,2.24737e+004, 1.11142e+002, 8.50983e+001, 8.00309e+001, 8.63085e+001, 1.26048e+002, 1.11142e+002,-2.96207e+001,-4.50303e+001,-6.92164e+001,-8.27640e+001,-8.34943e+001
0,34,-14.78,0.00,0,0,37600390.800,102640.3908,68.2,1.08775e+003,1.69422e+004,3.88557e+003,1.37447e+004,6.73278e+003,1.27611e+004,8.21408e+003,1.42951e+004,8.21982e+003,2.30321e+004, 1.16111e+002, 8.56532e+001, 8.04946e+001, 8.63150e+001, 1.28777e+002, 1.16111e+002,-1.06996e+001,-3.77016e+001,-6.44379e+001,-7.80617e+001,-7.81141e+001
0,35,-15.22,0.00,0,0,37600490.800,102640.4908,41.3,1.94061e+002,1.62735e+004,3.93103e+003,1.42240e+004,6.78310e+003,1.30592e+004,8.31753e+003,1.47716e+004,8.36359e+003,2.34504e+004, 1.06322e+002, 8.93238e+001, 8.25272e+001, 8.93778e+001, 1.32188e+002, 1.06322e+002,-1.91731e+000,-3.81343e+001,-6.49039e+001,-7.90060e+001,-7.94261e+001
0,36,-15.65,0.00,0,0,37600590.800,102640.5908,52.1,1.58207e+003,1.53184e+004,4.58588e+003,1.45098e+004,7.37463e+003,1.34052e+004,8.69139e+003,1.52386e+004,8.86679e+003,2.39117e+004, 1.00392e+002, 9.36093e+001, 8.67035e+001, 9.32543e+001, 1.36763e+002, 1.00392e+002,-1.55243e+001,-4.43460e+001,-7.03648e+001,-8.24109e+001,-8.40041e+001
0,37,-16.09,0.00,0,0,37600690.800,102640.6908,37.9,3.61702e+003,1.65960e+004,5.26567e+003,1.48126e+004,8.01256e+003,1.39289e+004,9.41873e+003,1.58056e+004,9.69388e+003,2.44577e+004, 1.18858e+002, 9.81280e+001, 9.21644e+001, 9.90936e+001, 1.42868e+002, 1.18858e+002,-3.51416e+001,-5.07528e+001,-7.62196e+001,-8.90005e+001,-9.14816e+001
0,38,-16.52,0.00,0,0,37600790.800,102640.7908,39.2,3.04460e+003,1.80245e+004,5.96904e+003,1.53563e+004,8.51270e+003,1.45770e+004,1.02451e+004,1.64667e+004,1.05252e+004,2.50973e+004, 1.34515e+002, 1.04515e+002, 9.79939e+001, 1.05939e+002, 1.48587e+002, 1.34515e+002,-2.96627e+001,-5.73379e+001,-8.07850e+001,-9.64327e+001,-9.89387e+001
0,39,-16.96,0.00,0,0,37600890.800,102640.8908,49.4,2.77184e+003,1.71273e+004,6.80311e+003,1.58932e+004,9.39156e+003,1.50960e+004,1.11081e+004,1.71944e+004,1.12973e+004,2.58177e+004, 1.22130e+002, 1.11205e+002, 1.04524e+002, 1.12831e+002, 1.54617e+002, 1.22130e+002,-2.70412e+001,-6.50891e+001,-8.87552e+001,-1.04133e+002,-1.05813e+002
0,40,-17.39,0.00,0,0,37600990.800,102640.9908,31.6,5.49550e+003,1.70928e+004,8.06522e+003,1.63499e+004,1.08120e+004,1.55403e+004,1.23578e+004,1.77596e+004,1.25812e+004,2.64262e+004, 1.28697e+002, 1.18649e+002, 1.12857e+002, 1.21660e+002, 1.59560e+002, 1.28697e+002,-5.29094e+001,-7.67013e+001,-1.01498e+002,-1.15173e+002,-1.17134e+002
0,41,-17.83,0.00,0,0,37601090.800,102641.0908,142.4,6.96063e+003,1.90719e+004,9.39081e+003,1.66717e+004,1.23230e+004,1.58577e+004,1.38071e+004,1.78509e+004,1.41446e+004,2.65729e+004, 1.48505e+002, 1.26518e+002, 1.21102e+002, 1.28407e+002, 1.65181e+002, 1.48505e+002,-6.65460e+001,-8.87484e+001,-1.14868e+002,-1.27818e+002,-1.30738e+002
