Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,EC450Hz[mS/m],EC1530Hz[mS/m],EC5310Hz[mS/m],EC18330Hz[mS/m],EC63030Hz[mS/m],TotalEC[mS/m],MSusc450Hz[1/1000],MSusc1530Hz[1/1000],MSusc5310Hz[1/1000],MSusc18330Hz[1/1000],MSusc63030Hz[1/1000]
0,33,0.32,0.00,0,0,49139344.200,133859.3442,47.3,5.70611e+002,5.67183e+002,8.05203e+001,1.43427e+002,2.96355e+002,1.56210e+002,3.06258e+002,6.99860e+002,3.04867e+002,2.16711e+003, 4.31354e+002, 2.89119e+001, 9.77552e+000, 1.24884e+001, 1.15806e+001, 1.11987e+001,-5.62712e+000,-7.95980e-001,-2.92648e+000,-3.02413e+000,-3.01041e+000
0,34,0.33,0.00,0,0,49139444.200,133859.4442,47.1,5.70828e+002,5.24783e+002,1.74032e+002,9.89057e+001,2.82328e+002,2.66219e+002,2.83710e+002,7.51941e+002,3.46769e+002,2.19137e+003, 3.99777e+002, 2.07365e+001, 1.63719e+001, 1.33827e+001, 1.17594e+001, 1.40353e+001,-5.62925e+000,-1.71959e+000,-2.78816e+000,-2.80179e+000,-3.42347e+000
0,35,0.34,0.00,0,0,49139544.300,133859.5443,47.0,4.66048e+002,4.86038e+002,1.53837e+002,3.95874e+001,2.82896e+002,3.67448e+002,2.94073e+002,7.55307e+002,3.78742e+002,2.16686e+003, 3.63623e+002, 8.60679e+000, 2.25029e+001, 1.34642e+001, 1.16561e+001, 1.63456e+001,-4.59834e+000,-1.52020e+000,-2.79376e+000,-2.90398e+000,-3.73853e+000
0,36,0.35,0.00,0,0,49139644.200,133859.6442,47.1,5.04603e+002,5.84574e+002,1.53060e+002,5.03277e+001,2.91676e+002,4.09528e+002,3.53683e+002,7.12701e+002,4.00153e+002,2.13909e+003, 4.39306e+002, 1.08402e+001, 2.51148e+001, 1.28161e+001, 1.15232e+001, 1.70786e+001,-4.97780e+000,-1.51253e+000,-2.88035e+000,-3.49160e+000,-3.94946e+000
0,37,0.36,0.00,0,0,49139744.200,133859.7442,46.6,4.95575e+002,6.52369e+002,2.48058e+002,1.53566e+002,3.58854e+002,3.70678e+002,3.06866e+002,7.81263e+002,3.77875e+002,2.20286e+003, 4.88974e+002, 3.28049e+001, 2.30863e+001, 1.39595e+001, 1.18564e+001, 1.67877e+001,-4.88896e+000,-2.45014e+000,-3.54256e+000,-3.03012e+000,-3.72999e+000
0,38,0.37,0.00,0,0,49139844.200,133859.8442,47.2,2.70164e+002,5.45731e+002,2.93274e+002,1.14758e+002,3.66561e+002,3.47607e+002,2.64561e+002,7.88665e+002,3.67268e+002,2.20559e+003, 3.93497e+002, 2.51803e+001, 2.17089e+001, 1.40082e+001, 1.18605e+001, 1.62852e+001,-2.66819e+000,-2.89610e+000,-3.61851e+000,-2.61293e+000,-3.62547e+000
0,39,0.38,0.00,0,0,49139944.200,133859.9442,47.1,1.09244e+002,4.18684e+002,1.58083e+002,1.41359e+002,2.95721e+002,3.29613e+002,3.36823e+002,7.04924e+002,4.58401e+002,2.15151e+003, 2.91992e+002, 2.92908e+001, 2.02628e+001, 1.26402e+001, 1.16522e+001, 1.52274e+001,-1.07977e+000,-1.56212e+000,-2.92023e+000,-3.32544e+000,-4.52306e+000
0,40,0.39,0.00,0,0,49140044.300,133900.0443,46.6,1.65840e+002,4.51370e+002,1.50433e+002,2.34388e+002,2.52914e+002,2.91777e+002,4.00069e+002,6.31376e+002,4.87618e+002,2.13374e+003, 3.18682e+002, 4.83087e+001, 1.77843e+001, 1.14362e+001, 1.15828e+001, 1.38747e+001,-1.63871e+000,-1.48659e+000,-2.49804e+000,-3.94863e+000,-4.81065e+000
0,41,0.40,0.00,0,0,49140144.300,133900.1443,46.8,1.83369e+002,5.23893e+002,3.14691e+002,2.21844e+002,2.71100e+002,2.60730e+002,4.03227e+002,5.96736e+002,4.13772e+002,2.21385e+003, 3.71832e+002, 4.79645e+001, 1.59891e+001, 1.08159e+001, 1.19557e+001, 1.31019e+001,-1.81177e+000,-3.10727e+000,-2.67743e+000,-3.97974e+000,-4.08360e+000
0,42,0.41,0.00,0,0,49140244.200,133900.2442,46.6,2.30174e+002,6.69079e+002,2.43515e+002,2.06890e+002,2.67690e+002,2.20052e+002,3.89805e+002,6.13893e+002,3.09227e+002,2.28673e+003, 4.80306e+002, 4.38494e+001, 1.35206e+001, 1.11006e+001, 1.22545e+001, 1.23518e+001,-2.27369e+000,-2.40532e+000,-2.64379e+000,-3.84752e+000,-3.05340e+000
0,43,0.42,0.00,0,0,49140344.300,133900.3443,46.8,1.49956e+002,6.55197e+002,8.80467e+001,2.85789e+002,2.26821e+002,2.18779e+002,4.22686e+002,6.99291e+002,3.75280e+002,2.28773e+003, 4.64177e+002, 5.80182e+001, 1.32833e+001, 1.27130e+001, 1.23307e+001, 1.28162e+001,-1.48188e+000,-8.70350e-001,-2.24061e+000,-4.17139e+000,-3.70442e+000
0,44,0.43,0.00,0,0,49140444.200,133900.4442,46.7,-1.27216e+001,4.37089e+002,2.04857e+002,3.63680e+002,1.80487e+002,1.92564e+002,4.68418e+002,6.89855e+002,4.64402e+002,2.22223e+003, 2.98638e+002, 7.60020e+001, 1.15468e+001, 1.26344e+001, 1.20555e+001, 1.20544e+001, 1.25817e-001,-2.02386e+000,-1.78332e+000,-4.62167e+000,-4.58213e+000
0,45,0.44,0.00,0,0,49140544.300,133900.5443,46.4,-1.44762e+002,3.77769e+002,1.25201e+002,2.66416e+002,2.03794e+002,1.75605e+002,5.16172e+002,6.59287e+002,4.14569e+002,2.14800e+003, 2.56928e+002, 5.45621e+001, 1.06177e+001, 1.21708e+001, 1.15879e+001, 1.14140e+001, 1.43263e+000,-1.23740e+000,-2.01337e+000,-5.09163e+000,-4.09145e+000
0,46,0.44,0.00,0,0,49140644.300,133900.6443,46.5,-2.04648e+002,4.27005e+002,3.92874e+000,9.94787e+001,2.55321e+002,2.62096e+002,4.76022e+002,7.89862e+002,4.08871e+002,2.12102e+003, 2.91401e+002, 1.94508e+001, 1.60039e+001, 1.44781e+001, 1.14312e+001, 1.41615e+001, 2.02590e+000,-3.88521e-002,-2.52179e+000,-4.69652e+000,-4.03533e+000
0,47,0.45,0.00,0,0,49140744.300,133900.7443,46.8,-2.78986e+002,3.60782e+002,2.85237e+002,1.57041e+002,2.89494e+002,3.06117e+002,3.69786e+002,7.90850e+002,4.51531e+002,2.11901e+003, 2.45087e+002, 3.39708e+001, 1.88096e+001, 1.42685e+001, 1.14637e+001, 1.51607e+001, 2.76281e+000,-2.81685e+000,-2.85883e+000,-3.65029e+000,-4.45542e+000
0,48,0.46,0.00,0,0,49140844.300,133900.8443,46.5,-4.11026e+002,3.56697e+002,3.98933e+002,2.17579e+002,3.22895e+002,2.64618e+002,3.15854e+002,7.24228e+002,4.01988e+002,2.03597e+003, 2.42242e+002, 4.81770e+001, 1.64494e+001, 1.29468e+001, 1.09500e+001, 1.36837e+001, 4.07308e+000,-3.93744e+000,-3.18815e+000,-3.11873e+000,-3.96753e+000
