Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,QSum
 0,  32,        2.68,        0.00,   0,0, 47837487.800,131717.4878,   61.1,-1.93644e+002, 8.10245e+002, 6.72604e+001, 1.81047e+003, 3.33887e+003, 2.19888e+003, 6.93572e+003, 1.30781e+004, 2.17541e+004, 2.47862e+004, 4.26839e+004
 0,  33,        2.76,        0.00,   0,0, 47837587.800,131717.5878,   61.9,-3.52230e+002, 1.04153e+003,-3.36863e+002, 1.99596e+003, 3.08186e+003, 2.77515e+003, 6.80069e+003, 1.35068e+004, 2.20950e+004, 2.46662e+004, 4.39857e+004
 0,  34,        2.85,        0.00,   0,0, 47837687.800,131717.6878,   61.8,-5.65115e+002, 1.36693e+003,-1.31310e+002, 1.99456e+003, 2.70649e+003, 3.14593e+003, 6.69533e+003, 1.31469e+004, 2.19172e+004, 2.41443e+004, 4.37986e+004
 0,  35,        2.93,        0.00,   0,0, 47837787.800,131717.7878,   61.8,-2.65444e+002, 1.01887e+003, 3.71170e+002, 2.09749e+003, 2.91340e+003, 4.55774e+003, 6.90552e+003, 1.24499e+004, 2.14758e+004, 2.38317e+004, 4.39557e+004
 0,  36,        3.01,        0.00,   0,0, 47837887.800,131717.8878,   61.6,-3.29921e+002, 7.55535e+002, 4.23189e+002, 2.48739e+003, 4.29715e+003, 4.88286e+003, 6.85672e+003, 1.20189e+004, 2.08136e+004, 2.35204e+004, 4.36651e+004
 0,  37,        3.10,        0.00,   0,0, 47837987.800,131717.9878,   65.8,-4.91382e+002, 8.62429e+002, 1.62480e+002, 2.44260e+003, 3.69234e+003, 2.39047e+003, 6.65902e+003, 1.24271e+004, 2.02614e+004, 2.32991e+004, 4.14218e+004
 0,  38,        3.18,        0.00,   0,0, 47838087.800,131718.0878,   54.4,-3.70781e+002, 1.07007e+003, 4.70999e+001, 2.04785e+003, 1.92126e+003, 3.00332e+003, 6.27746e+003, 1.23338e+004, 1.91540e+004, 2.27029e+004, 4.11579e+004
 0,  39,        3.26,        0.00,   0,0, 47838187.800,131718.1878,   62.5,-3.20093e+002, 1.11420e+003, 5.22754e+002, 2.37767e+003, 1.71847e+003, 3.01506e+003, 5.70190e+003, 1.02113e+004, 1.59152e+004, 2.03905e+004, 3.71087e+004
 0,  40,        3.35,        0.00,   0,0, 47838287.800,131718.2878,   62.8,-8.36929e+002, 1.40222e+003, 7.05936e+002, 3.03531e+003, 1.31285e+003, 1.72680e+003, 5.34344e+003, 8.23022e+003, 1.39704e+004, 1.83891e+004, 3.27836e+004
 0,  41,        3.43,        0.00,   0,0, 47838387.800,131718.3878,   62.7,-8.37738e+002, 1.46236e+003, 6.43042e+002, 2.84192e+003, 3.07397e+002, 1.15244e+003, 4.99053e+003, 7.74044e+003, 1.33314e+004, 1.73632e+004, 3.05604e+004
 0,  42,        3.51,        0.00,   0,0, 47838487.800,131718.4878,   63.1,-6.12981e+002, 1.04127e+003, 8.08826e+002, 1.83816e+003, 1.38398e+002,-3.09481e+002, 4.23963e+003, 7.61242e+003, 1.24815e+004, 1.62036e+004, 2.63860e+004
 0,  43,        3.60,        0.00,   0,0, 47838587.800,131718.5878,   65.0,-5.95905e+002, 1.02516e+003, 5.76106e+002, 2.12315e+003, 1.28738e+003, 9.45460e+002, 3.73858e+003, 7.42003e+003, 1.19126e+004, 1.49995e+004, 2.65133e+004
 0,  44,        3.68,        0.00,   0,0, 47838687.800,131718.6878,   65.3,-5.43333e+002, 1.04675e+003, 6.86193e+001, 2.03273e+003, 2.05007e+003, 3.43343e+003, 3.70442e+003, 7.20767e+003, 1.13402e+004, 1.44045e+004, 2.81251e+004
 0,  45,        3.77,        0.00,   0,0, 47838787.800,131718.7878,   66.1,-5.15255e+002, 1.03749e+003, 5.92808e+002, 1.21612e+003, 2.98712e+003, 4.87307e+003, 4.53824e+003, 7.68933e+003, 1.06730e+004, 1.35740e+004, 2.83900e+004
 0,  46,        3.85,        0.00,   0,0, 47838887.800,131718.8878,   70.9,-4.93869e+002, 1.23696e+003, 1.10681e+003, 1.50089e+003, 2.27876e+003, 5.87643e+003, 5.03871e+003, 7.64921e+003, 9.68007e+003, 1.20635e+004, 2.83270e+004
 0,  47,        3.93,        0.00,   0,0, 47838987.800,131718.9878,   71.9,-4.84495e+002, 1.15963e+003, 2.18109e+002, 1.91216e+003, 2.31381e+002, 2.82409e+003, 3.30236e+003, 6.31671e+003, 8.38514e+003, 1.11747e+004, 2.33872e+004
 0,  48,        4.02,        0.00,   0,0, 47839087.800,131719.0878,   72.1,-5.42959e+002, 1.09744e+003,-3.10521e+002, 8.73423e+002, 2.24962e+002,-3.53921e+002, 2.55681e+003, 4.94282e+003, 7.86386e+003, 1.08349e+004, 1.73946e+004
 0,  49,        4.10,        0.00,   0,0, 47839187.800,131719.1878,   72.0,-5.23334e+002, 1.37648e+003, 1.08106e+002, 5.12448e+002,-9.49168e+001, 1.28746e+003, 3.80356e+003, 5.17901e+003, 8.08709e+003, 1.08934e+004, 1.92488e+004
 0,  50,        4.18,        0.00,   0,0, 47839287.800,131719.2878,   69.8,-3.58788e+002, 1.55469e+003, 7.90222e+002, 4.40410e+002,-4.11248e+002, 2.07282e+003, 4.25636e+003, 5.74831e+003, 8.11800e+003, 1.16692e+004, 2.14854e+004
 0,  51,        4.27,        0.00,   0,0, 47839387.800,131719.3878,   70.7,-3.96695e+002, 1.19279e+003, 3.85307e+002, 3.15194e+002,-9.73617e+002, 4.70759e+003, 3.64213e+003, 6.58882e+003, 8.43479e+003, 1.27457e+004, 2.55501e+004
 0,  52,        4.35,        0.00,   0,0, 47839487.800,131719.4878,   73.9,-5.28171e+002, 1.22578e+003, 2.02747e+002, 3.85853e+002,-4.71655e+003, 4.62640e+003, 3.37832e+003, 7.48455e+003, 9.63259e+003, 1.36866e+004, 2.74092e+004
 0,  53,        4.44,        0.00,   0,0, 47839587.800,131719.5878,   74.8,-4.99717e+002, 1.26136e+003, 6.57438e+002, 6.21100e+002,-4.11794e+003, 2.55217e+003, 2.94751e+003, 7.45837e+003, 1.11137e+004, 1.46100e+004, 2.65030e+004
 0,  54,        4.52,        0.00,   0,0, 47839687.800,131719.6878,   73.5,-3.95600e+002, 1.01453e+003, 9.56546e+002, 1.19781e+003, 1.16712e+003, 2.27968e+003, 3.41850e+003, 8.26899e+003, 1.20459e+004, 1.56500e+004, 2.84110e+004
 0,  55,        4.60,        0.00,   0,0, 47839787.800,131719.7878,   74.7,-2.60558e+002, 8.46730e+002, 9.08633e+002, 8.85685e+002, 4.33168e+003, 6.75698e+003, 4.31386e+003, 8.91375e+003, 1.31760e+004, 1.68647e+004, 3.42678e+004
 0,  56,        4.69,        0.00,   0,0, 47839887.800,131719.8878,   78.4, 6.24028e+001, 9.34006e+002, 6.13642e+002, 1.15990e+003, 6.39049e+003, 1.01261e+004, 5.00407e+003, 9.69933e+003, 1.49036e+004, 1.83523e+004, 4.02716e+004
 0,  57,        4.77,        0.00,   0,0, 47839987.800,131719.9878,   77.3, 3.62419e+000, 9.26294e+002, 9.77437e+002, 1.87550e+003, 1.93091e+003, 7.66680e+003, 5.54207e+003, 1.09150e+004, 1.72313e+004, 1.99787e+004, 4.13622e+004
 0,  58,        4.85,        0.00,   0,0, 47840087.800,131720.0878,   76.8,-2.88420e+002, 8.85254e+002, 4.59890e+002, 1.30409e+003,-2.03686e+003, 3.04081e+003, 5.14640e+003, 1.17742e+004, 1.90792e+004, 2.16559e+004, 3.86603e+004
 0,  59,        4.94,        0.00,   0,0, 47840187.800,131720.1878,   76.8,-3.03843e+002, 9.06380e+002,-8.99212e+002, 1.16495e+003, 8.72204e+002, 2.10530e+003, 5.45266e+003, 1.26338e+004, 2.11833e+004, 2.29383e+004, 3.97488e+004
