Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,EC450Hz[mS/m],EC1530Hz[mS/m],EC5310Hz[mS/m],EC18330Hz[mS/m],EC63030Hz[mS/m],TotalEC[mS/m],MSusc450Hz[1/1000],MSusc1530Hz[1/1000],MSusc5310Hz[1/1000],MSusc18330Hz[1/1000],MSusc63030Hz[1/1000]
0,33,-6.07,0.00,0,0,49302458.600,134142.4586,2.2,3.65514e+002,-9.77544e+001,-4.64394e+002,2.88352e+002,5.84554e+001,6.88819e+002,-2.64940e+002,2.06661e+003,1.65890e+003,7.60428e+003, 2.07238e+000, 5.72954e+001, 4.07928e+001, 3.68629e+001, 4.68088e+001, 4.12590e+001,-3.60819e+000, 4.60315e+000,-5.77922e-001, 2.62353e+000,-1.62720e+001
0,34,-6.25,0.00,0,0,49302558.600,134142.5586,0.6,4.20652e+002,-1.83023e+002,-4.90680e+002,3.14245e+002,3.00288e+001,6.41995e+002,-2.72318e+002,2.07769e+003,1.74031e+003,7.60789e+003, 2.76872e+000, 6.25733e+001, 3.77694e+001, 3.70712e+001, 4.70173e+001, 4.02478e+001,-4.15136e+000, 4.86433e+000,-2.96923e-001, 2.69669e+000,-1.70638e+001
0,35,-6.43,0.00,0,0,49302658.600,134142.6586,0.6,3.30399e+002,-1.42559e+002,-4.37638e+002,3.17103e+002,1.53229e+001,6.53769e+002,-3.20891e+002,2.11752e+003,1.76178e+003,7.58999e+003, 1.74583e+000, 6.31564e+001, 3.83943e+001, 3.78204e+001, 4.69507e+001, 4.07111e+001,-3.26212e+000, 4.33736e+000,-1.51523e-001, 3.17846e+000,-1.72725e+001
0,36,-6.62,0.00,0,0,49302758.600,134142.7586,0.4,2.51645e+002,-9.93049e+001,-4.08985e+002,3.08670e+002,9.42777e+000,6.86886e+002,-3.02818e+002,2.07582e+003,1.75033e+003,7.58729e+003, 1.79857e+000, 6.14377e+001, 4.03735e+001, 3.70357e+001, 4.69072e+001, 4.11866e+001,-2.48552e+000, 4.05281e+000,-9.32306e-002, 2.99918e+000,-1.71612e+001
0,37,-6.80,0.00,0,0,49302858.600,134142.8586,0.6,3.07760e+002,-1.12279e+002,-4.09934e+002,3.10581e+002,4.84489e+001,6.33793e+002,-2.84012e+002,2.02226e+003,1.72747e+003,7.62098e+003, 1.63766e+000, 6.18271e+001, 3.73835e+001, 3.60297e+001, 4.70724e+001, 3.97749e+001,-3.03894e+000, 4.06223e+000,-4.79016e-001, 2.81266e+000,-1.69389e+001
0,38,-6.99,0.00,0,0,49302958.600,134142.9586,1.2,3.92526e+002,-9.66814e+001,-4.24279e+002,2.85349e+002,6.72286e+001,6.12981e+002,-3.20315e+002,2.12691e+003,1.70193e+003,7.64625e+003, 2.37941e+000, 5.66858e+001, 3.62370e+001, 3.79973e+001, 4.71771e+001, 4.00217e+001,-3.87433e+000, 4.20468e+000,-6.64629e-001, 3.17275e+000,-1.66906e+001
0,39,-7.17,0.00,0,0,49303058.600,134143.0586,1.8,3.38899e+002,-1.03590e+002,-4.68448e+002,2.85101e+002,4.98674e+001,6.40032e+002,-2.95665e+002,2.14314e+003,1.69472e+003,7.70423e+003, 1.80308e+000, 5.66346e+001, 3.77708e+001, 3.83034e+001, 4.75346e+001, 4.08061e+001,-3.34590e+000, 4.64342e+000,-4.93037e-001, 2.92823e+000,-1.66205e+001
0,40,-7.35,0.00,0,0,49303158.600,134143.1586,1.7,3.64593e+002,-1.91963e+002,-4.21876e+002,2.59463e+002,1.87944e+001,6.59525e+002,-3.01695e+002,2.12429e+003,1.69648e+003,7.73919e+003, 2.06306e+000, 5.14351e+001, 3.87626e+001, 3.79481e+001, 4.77642e+001, 4.11305e+001,-3.59912e+000, 4.18082e+000,-1.85848e-001, 2.98804e+000,-1.66376e+001
0,41,-7.54,0.00,0,0,49303258.600,134143.2586,3.3,3.90973e+002,-1.01847e+002,-3.55611e+002,2.10467e+002,1.61418e+001,6.90945e+002,-3.20251e+002,2.14359e+003,1.67113e+003,7.72215e+003, 2.35998e+000, 4.15469e+001, 4.06541e+001, 3.83117e+001, 4.75961e+001, 4.19150e+001,-3.85903e+000, 3.52297e+000,-1.59620e-001, 3.17211e+000,-1.63910e+001
0,42,-7.72,0.00,0,0,49303358.600,134143.3586,2.7,3.60235e+002,-1.36968e+002,-3.46352e+002,2.12029e+002,2.80202e+001,6.37732e+002,-3.03869e+002,2.17718e+003,1.66767e+003,7.75623e+003, 2.02003e+000, 4.18614e+001, 3.74998e+001, 3.89456e+001, 4.78080e+001, 4.09957e+001,-3.55617e+000, 3.43109e+000,-2.77064e-001, 3.00960e+000,-1.63574e+001
0,43,-7.90,0.00,0,0,49303458.600,134143.4586,3.8,3.00005e+002,-1.40131e+002,-3.64686e+002,2.36191e+002,2.73904e+001,5.24320e+002,-3.62078e+002,2.16320e+003,1.66458e+003,7.73979e+003, 1.61542e+000, 4.67310e+001, 3.06501e+001, 3.86811e+001, 4.76949e+001, 3.82905e+001,-2.96247e+000, 3.61304e+000,-2.70838e-001, 3.58715e+000,-1.63273e+001
0,44,-8.09,0.00,0,0,49303558.600,134143.5586,2.0,1.99987e+002,1.14332e+002,-4.82157e+002,1.99328e+002,4.43642e+000,5.48530e+002,-3.31514e+002,2.14328e+003,1.65553e+003,7.70208e+003, 8.21649e+001, 3.93073e+001, 3.19941e+001, 3.83057e+001, 4.74311e+001, 3.85966e+001,-1.97580e+000, 4.77964e+000,-4.38726e-002, 3.28386e+000,-1.62393e+001
0,45,-8.27,0.00,0,0,49303658.600,134143.6586,1.4,2.77722e+002,1.99623e+001,-4.76937e+002,1.70113e+002,-1.55448e+001,6.16516e+002,-2.64708e+002,2.16315e+003,1.65718e+003,7.67929e+003, 1.69424e+001, 3.34452e+001, 3.60548e+001, 3.86752e+001, 4.72807e+001, 4.02068e+001,-2.74274e+000, 4.72777e+000, 1.53740e-001, 2.62123e+000,-1.62553e+001
0,46,-8.46,0.00,0,0,49303758.600,134143.7586,2.3,3.76016e+002,-8.43428e+001,-4.30299e+002,1.53636e+002,1.30967e+001,6.64794e+002,-3.14503e+002,2.17953e+003,1.65229e+003,7.62555e+003, 2.18396e+000, 3.01567e+001, 3.90509e+001, 3.89898e+001, 4.69308e+001, 4.13387e+001,-3.71167e+000, 4.26447e+000,-1.29510e-001, 3.11509e+000,-1.62077e+001
0,47,-8.64,0.00,0,0,49303858.600,134143.8586,0.6,3.90259e+002,-2.08359e+002,-3.78410e+002,1.68240e+002,-1.76564e+001,7.10665e+002,-3.23499e+002,2.13970e+003,1.66922e+003,7.55784e+003, 2.35071e+000, 3.30693e+001, 4.17503e+001, 3.82316e+001, 4.65252e+001, 4.19885e+001,-3.85199e+000, 3.74926e+000, 1.74626e-001, 3.20434e+000,-1.63724e+001
0,48,-8.82,0.00,0,0,49303958.600,134143.9586,3.0,3.01739e+002,-1.25510e+002,-3.92621e+002,2.01400e+002,-6.42309e+001,7.07279e+002,-3.25326e+002,2.08362e+003,1.68101e+003,7.55518e+003, 1.61871e+000, 3.96983e+001, 4.14358e+001, 3.71586e+001, 4.65133e+001, 4.15126e+001,-2.97957e+000, 3.89034e+000, 6.35407e-001, 3.22246e+000,-1.64871e+001
0,49,-9.01,0.00,0,0,49304058.600,134144.0586,8.1,2.39033e+002,-6.43739e+001,-3.94665e+002,2.02522e+002,-5.16234e+001,6.47432e+002,-3.34026e+002,2.06111e+003,1.74865e+003,7.57536e+003, 1.67082e+000, 3.99286e+001, 3.78356e+001, 3.67401e+001, 4.68025e+001, 4.01007e+001,-2.36110e+000, 3.91063e+000, 5.10655e-001, 3.30878e+000,-1.71448e+001
0,50,-9.19,0.00,0,0,49304158.600,134144.1586,3.6,2.67200e+002,-3.07435e+002,-3.50615e+002,2.27687e+002,-3.09193e+001,6.13624e+002,-3.36976e+002,2.06280e+003,1.74637e+003,7.53064e+003, 1.87438e+000, 4.50018e+001, 3.58399e+001, 3.67794e+001, 4.65186e+001, 3.92773e+001,-2.63896e+000, 3.47339e+000, 3.05820e-001, 3.33805e+000,-1.71227e+001
0,51,-9.38,0.00,0,0,49304258.600,134144.2586,1.4,3.25773e+002,-2.80420e+002,-3.87545e+002,2.19522e+002,6.31227e+000,6.34877e+002,-3.42803e+002,2.04447e+003,1.61951e+003,7.50813e+003, 1.71848e+000, 4.33694e+001, 3.72094e+001, 3.64462e+001, 4.61016e+001, 3.95622e+001,-3.21652e+000, 3.83994e+000,-6.24226e-002, 3.39587e+000,-1.58887e+001
0,52,-9.56,0.00,0,0,49304358.600,134144.3586,2.0,3.42460e+002,-7.18486e+001,-4.27490e+002,2.01322e+002,-3.01652e+001,6.70316e+002,-3.19005e+002,2.03918e+003,1.56127e+003,7.42989e+003, 1.82922e+000, 3.96960e+001, 3.92679e+001, 3.63362e+001, 4.54569e+001, 4.01139e+001,-3.38100e+000, 4.23657e+000, 2.98360e-001, 3.15975e+000,-1.53217e+001
0,53,-9.74,0.00,0,0,49304458.600,134144.4586,1.5,3.41848e+002,1.67497e+001,-4.10675e+002,2.00635e+002,-1.33289e+000,6.27739e+002,-3.07091e+002,2.05332e+003,1.56337e+003,7.38325e+003, 1.57372e+001, 3.95693e+001, 3.67761e+001, 3.66123e+001, 4.51758e+001, 3.91823e+001,-3.37497e+000, 4.06959e+000, 1.31816e-002, 3.04156e+000,-1.53422e+001
0,54,-9.93,0.00,0,0,49304558.600,134144.5586,1.9,4.38640e+002,-1.17907e+002,-3.76777e+002,2.54639e+002,5.43433e+001,5.89455e+002,-3.70408e+002,2.04987e+003,1.59390e+003,7.45729e+003, 3.05494e+000, 5.04595e+001, 3.47321e+001, 3.65473e+001, 4.57179e+001, 3.85483e+001,-4.32850e+000, 3.73305e+000,-5.37278e-001, 3.66983e+000,-1.56394e+001
0,55,-10.11,0.00,0,0,49304658.600,134144.6586,3.4,4.41964e+002,-8.91513e+001,-3.45243e+002,2.92102e+002,1.10304e+001,5.86490e+002,-3.99297e+002,2.03193e+003,1.66550e+003,7.52292e+003, 3.11101e+000, 5.80601e+001, 3.43076e+001, 3.62102e+001, 4.63002e+001, 3.84475e+001,-4.36123e+000, 3.42008e+000,-1.09078e-001, 3.95662e+000,-1.63363e+001
0,56,-10.29,0.00,0,0,49304758.600,134144.7586,1.8,3.54224e+002,-1.85299e+002,-3.58279e+002,2.68312e+002,-3.39803e+001,5.24367e+002,-3.74699e+002,2.03246e+003,1.72977e+003,7.56039e+003, 1.96280e+000, 5.32115e+001, 3.04639e+001, 3.62082e+001, 4.66712e+001, 3.71050e+001,-3.49694e+000, 3.54945e+000, 3.36101e-001, 3.71243e+000,-1.69613e+001
0,57,-10.48,0.00,0,0,49304858.600,134144.8586,5.2,3.78595e+002,-2.39879e+002,-4.05893e+002,1.92742e+002,-5.06983e+001,5.38077e+002,-3.12140e+002,2.07819e+003,1.71974e+003,7.60071e+003, 2.21177e+000, 3.79658e+001, 3.12522e+001, 3.70616e+001, 4.69006e+001, 3.77511e+001,-3.73708e+000, 4.02211e+000, 5.01501e-001, 3.09165e+000,-1.68638e+001
0,58,-10.66,0.00,0,0,49304958.600,134144.9586,3.3,3.48074e+002,-8.57794e+001,-4.12002e+002,1.37027e+002,-7.38393e+001,5.86892e+002,-2.87409e+002,2.05347e+003,1.70277e+003,7.60081e+003, 1.87370e+000, 2.68207e+001, 3.41522e+001, 3.65890e+001, 4.68519e+001, 3.86753e+001,-3.43633e+000, 4.08277e+000, 7.30493e-001, 2.84635e+000,-1.66988e+001
