Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,QSum
 0,  75,      -21.07,        0.00,   0,0, 48826728.500,133346.7285,    1.9, 2.60665e+002,-6.78051e+001,-3.03557e+002, 2.96531e+002, 1.60020e+002, 6.97737e+002,-9.18307e+001, 2.06239e+003, 2.00189e+003, 7.58067e+003, 1.05695e+004
 0,  76,      -21.35,        0.00,   0,0, 48826828.500,133346.8285,    5.3, 3.24550e+002,-7.68383e+001,-2.92116e+002, 3.34647e+002, 1.21058e+002, 6.12316e+002,-9.54394e+001, 2.13340e+003, 2.00508e+003, 7.62570e+003, 1.06292e+004
 0,  77,      -21.63,        0.00,   0,0, 48826928.500,133346.9285,   11.3, 2.42998e+002, 1.37909e+002,-3.21108e+002, 3.12140e+002, 2.07531e+002, 6.70794e+002,-1.15434e+002, 2.17533e+003, 1.95691e+003, 7.75261e+003, 1.10488e+004
 0,  78,      -21.91,        0.00,   0,0, 48827028.500,133347.0285,    1.3, 2.62416e+002, 1.12928e+002,-3.47630e+002, 3.03925e+002, 2.78655e+002, 6.77230e+002,-1.11978e+002, 2.20077e+003, 1.91051e+003, 7.80456e+003, 1.10994e+004
 0,  79,      -22.19,        0.00,   0,0, 48827128.500,133347.1285,    2.9, 3.69824e+002,-7.48646e+001,-3.79875e+002, 2.47250e+002, 2.17695e+002, 6.20230e+002,-9.53911e+001, 2.19893e+003, 1.90174e+003, 7.78732e+003, 1.07789e+004
 0,  80,      -22.47,        0.00,   0,0, 48827228.500,133347.2285,    0.8, 3.57996e+002, 1.64705e+001,-3.80023e+002, 2.10383e+002, 1.54786e+002, 6.37840e+002,-1.45189e+002, 2.16401e+003, 1.91054e+003, 7.76715e+003, 1.07959e+004
 0,  81,      -22.75,        0.00,   0,0, 48827328.500,133347.3285,    1.5, 3.67418e+002, 4.75483e+001,-3.12425e+002, 2.20448e+002, 1.28947e+002, 6.21380e+002,-1.66787e+002, 2.12576e+003, 1.92828e+003, 7.76095e+003, 1.07761e+004
 0,  82,      -23.03,        0.00,   0,0, 48827428.500,133347.4285,    0.8, 4.02124e+002, 2.91864e+000,-2.88688e+002, 2.09601e+002, 1.23457e+002, 6.29434e+002,-1.16930e+002, 2.07915e+003, 1.92619e+003, 7.71688e+003, 1.06380e+004
 0,  83,      -23.31,        0.00,   0,0, 48827528.500,133347.5285,    5.2, 4.61904e+002,-1.46147e+002,-2.31518e+002, 2.29978e+002, 1.16344e+002, 6.71910e+002,-1.08664e+002, 2.05201e+003, 1.92775e+003, 7.68627e+003, 1.04940e+004
 0,  84,      -23.60,        0.00,   0,0, 48827628.500,133347.6285,    3.6, 5.02965e+002,-3.53078e+002,-1.61285e+002, 3.26706e+002, 1.07449e+002, 6.85012e+002,-1.58941e+002, 2.08336e+003, 1.97315e+003, 7.71735e+003, 1.04594e+004
 0,  85,      -23.88,        0.00,   0,0, 48827728.500,133347.7285,    1.0, 3.17371e+002,-1.28717e+002,-2.72087e+002, 3.20537e+002, 1.47909e+002, 6.96853e+002,-1.47919e+002, 2.11553e+003, 2.01293e+003, 7.76886e+003, 1.07731e+004
 0,  86,      -24.16,        0.00,   0,0, 48827828.500,133347.8285,    1.5, 1.75839e+002, 1.20258e+002,-4.04760e+002, 2.32485e+002, 1.56678e+002, 7.30783e+002,-1.10690e+002, 2.14184e+003, 2.01609e+003, 7.71790e+003, 1.09433e+004
 0,  87,      -24.44,        0.00,   0,0, 48827928.500,133347.9285,    0.9, 2.31418e+002, 9.90307e+001,-3.91427e+002, 2.66955e+002, 1.10884e+002, 7.29115e+002,-1.56245e+002, 2.15550e+003, 1.95241e+003, 7.66524e+003, 1.09158e+004
 0,  88,      -24.72,        0.00,   0,0, 48828028.500,133348.0285,    1.2, 2.79526e+002,-3.57197e+001,-3.54668e+002, 3.21897e+002, 7.40260e+001, 6.36045e+002,-1.73955e+002, 2.13018e+003, 1.87961e+003, 7.68309e+003, 1.07355e+004
 0,  89,      -25.00,        0.00,   0,0, 48828128.500,133348.1285,    1.6, 2.96328e+002,-2.09823e+002,-3.86316e+002, 3.11773e+002, 9.60798e+001, 6.23138e+002,-1.53956e+002, 2.10974e+003, 1.91771e+003, 7.71845e+003, 1.05533e+004
 1,   0,      -25.00,        5.00,   0,0, 48841228.500,133401.2285,    0.5, 3.46732e+002,-3.96620e+001,-3.29226e+002, 2.44638e+002, 8.57609e+001, 7.62521e+002,-1.78962e+002, 2.18288e+003, 1.95039e+003, 7.91144e+003, 1.10618e+004
 1,   1,      -24.68,        5.00,   0,0, 48841328.500,133401.3285,    0.2, 3.72049e+002,-1.58645e+002,-3.09054e+002, 2.26268e+002, 8.18156e+001, 7.06905e+002,-1.32153e+002, 2.17197e+003, 1.94249e+003, 7.87309e+003, 1.08196e+004
 1,   2,      -24.36,        5.00,   0,0, 48841428.500,133401.4285,    0.5, 4.16246e+002,-1.50896e+002,-3.16885e+002, 2.25448e+002, 1.21421e+002, 6.82883e+002,-1.02716e+002, 2.18577e+003, 1.97439e+003, 7.90092e+003, 1.08441e+004
 1,   3,      -24.04,        5.00,   0,0, 48841528.500,133401.5285,    0.6, 4.08409e+002,-1.10314e+002,-3.52796e+002, 2.12967e+002, 2.30795e+002, 6.93471e+002,-1.52429e+002, 2.15111e+003, 1.98669e+003, 7.93424e+003, 1.08815e+004
 1,   4,      -23.72,        5.00,   0,0, 48841628.500,133401.6285,    0.8, 3.43822e+002,-8.24546e+001,-3.69914e+002, 2.27912e+002, 2.31265e+002, 7.16865e+002,-1.81147e+002, 2.13720e+003, 1.94888e+003, 7.91667e+003, 1.09162e+004
