Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn, ResLayer_1, ResLayer_2, ResLayer_3, ThiLayer_1, ThiLayer_2,FitError(%)
0,0,0.00,0.00,0,0,49136044.200,133856.0442,47.2, 34.903, 34.903, 2.865, 4.086, 4.086, 98.52
0,1,0.01,0.00,0,0,49136144.200,133856.1442,47.4, 34.903, 34.903, 5.220, 3.297, 3.297, 94.41
0,2,0.02,0.00,0,0,49136244.200,133856.2442,47.6, 34.903, 34.903, 6.940, 3.391, 3.391, 80.90
0,3,0.03,0.00,0,0,49136344.200,133856.3442,47.3, 34.903, 3.867, 25.857, 6.640, 3.467, 84.30
0,4,0.04,0.00,0,0,49136444.200,133856.4442,47.4, 34.903, 2.865, 34.903, 6.640, 2.700, 93.76
0,5,0.05,0.00,0,0,49136544.200,133856.5442,47.4, 31.582, 3.166, 34.903, 6.640, 2.700, 90.81
0,6,0.06,0.00,0,0,49136644.200,133856.6442,47.4, 34.903, 34.903, 5.769, 3.118, 3.118, 66.89
0,7,0.07,0.00,0,0,49136744.200,133856.7442,47.1, 34.903, 34.903, 5.220, 3.644, 3.644, 71.00
0,8,0.08,0.00,0,0,49136844.200,133856.8442,46.9, 34.903, 34.903, 4.274, 3.644, 3.644, 75.59
0,9,0.09,0.00,0,0,49136944.200,133856.9442,47.4, 34.903, 34.903, 5.769, 3.644, 3.644, 62.71
0,10,0.10,0.00,0,0,49137044.200,133857.0442,46.9, 34.903, 34.903, 4.724, 3.644, 3.644, 70.73
0,11,0.11,0.00,0,0,49137144.200,133857.1442,46.5, 34.903, 34.903, 5.220, 3.571, 3.571, 96.21
0,12,0.12,0.00,0,0,49137244.200,133857.2442,47.1, 34.903, 34.903, 5.841, 3.243, 3.243, 94.36
0,13,0.13,0.00,0,0,49137344.200,133857.3442,46.7, 34.903, 34.903, 5.220, 3.283, 3.283, 85.99
0,14,0.14,0.00,0,0,49137444.200,133857.4442,47.1, 34.903, 6.376, 18.741, 6.008, 3.347, 109.25
0,15,0.15,0.00,0,0,49137544.200,133857.5442,47.0, 34.903, 7.047, 25.857, 6.008, 5.432, 101.65
0,16,0.15,0.00,0,0,49137644.200,133857.6442,47.2, 34.903, 8.607, 21.170, 5.437, 2.737, 105.11
0,17,0.16,0.00,0,0,49137744.200,133857.7442,46.7, 34.903, 8.607, 28.577, 6.640, 6.266, 96.83
0,18,0.17,0.00,0,0,49137844.200,133857.8442,47.2, 34.903, 5.769, 34.903, 6.640, 4.919, 80.19
0,19,0.18,0.00,0,0,49137944.200,133857.9442,46.9, 34.903, 2.865, 34.903, 6.640, 2.443, 76.81
0,20,0.19,0.00,0,0,49138044.200,133858.0442,47.6, 34.903, 6.376, 34.903, 6.640, 4.919, 79.53
0,21,0.20,0.00,0,0,49138144.200,133858.1442,47.1, 34.903, 9.171, 12.840, 5.436, 1.932, 83.25
0,22,0.21,0.00,0,0,49138244.200,133858.2442,47.1, 34.903, 4.274, 21.170, 6.640, 4.131, 87.31
0,23,0.22,0.00,0,0,49138344.200,133858.3442,47.1, 34.903, 25.857, 10.513, 3.763, 3.197, 101.29
0,24,0.23,0.00,0,0,49138444.200,133858.4442,47.3, 34.903, 5.769, 2.865, 6.640, 6.640, 123.07
0,25,0.24,0.00,0,0,49138544.200,133858.5442,47.2, 34.903, 34.903, 2.865, 6.640, 6.640, 104.23
0,26,0.25,0.00,0,0,49138644.200,133858.6442,47.2, 34.903, 34.903, 2.865, 5.869, 5.869, 108.33
0,27,0.26,0.00,0,0,49138744.200,133858.7442,47.3, 34.903, 8.607, 2.865, 6.640, 4.028, 116.37
0,28,0.27,0.00,0,0,49138844.200,133858.8442,46.9, 34.903, 12.840, 2.865, 6.640, 4.451, 113.50
0,29,0.28,0.00,0,0,49138944.200,133858.9442,46.8, 34.903, 11.618, 2.865, 6.640, 4.451, 114.21
0,30,0.29,0.00,0,0,49139044.200,133859.0442,47.1, 34.903, 7.788, 2.865, 6.640, 5.437, 116.96
0,31,0.30,0.00,0,0,49139144.200,133859.1442,46.7, 34.903, 9.512, 2.865, 6.640, 4.451, 111.80
0,32,0.31,0.00,0,0,49139244.200,133859.2442,46.7, 34.903, 12.840, 2.865, 6.640, 6.640, 112.01
0,33,0.32,0.00,0,0,49139344.200,133859.3442,47.3, 34.903, 34.903, 2.865, 6.640, 6.640, 112.51
0,34,0.33,0.00,0,0,49139444.200,133859.4442,47.1, 34.903, 33.728, 2.865, 6.640, 6.640, 105.82
0,35,0.34,0.00,0,0,49139544.300,133859.5443,47.0, 34.903, 8.607, 2.865, 6.640, 4.451, 116.62
0,36,0.35,0.00,0,0,49139644.200,133859.6442,47.1, 34.903, 8.607, 2.865, 6.640, 4.451, 113.73
0,37,0.36,0.00,0,0,49139744.200,133859.7442,46.6, 34.903, 34.903, 2.865, 6.640, 6.640, 97.19
0,38,0.37,0.00,0,0,49139844.200,133859.8442,47.2, 34.903, 34.903, 2.865, 6.008, 6.008, 101.23
0,39,0.38,0.00,0,0,49139944.200,133859.9442,47.1, 34.903, 34.903, 2.865, 5.782, 5.782, 100.63
0,40,0.39,0.00,0,0,49140044.300,133900.0443,46.6, 34.903, 34.903, 2.865, 6.008, 6.008, 102.04
0,41,0.40,0.00,0,0,49140144.300,133900.1443,46.8, 34.903, 34.903, 2.865, 5.437, 5.437, 103.81
0,42,0.41,0.00,0,0,49140244.200,133900.2442,46.6, 34.903, 34.903, 2.865, 5.437, 5.437, 105.81
0,43,0.42,0.00,0,0,49140344.300,133900.3443,46.8, 34.903, 34.903, 2.865, 4.978, 4.978, 100.43
0,44,0.43,0.00,0,0,49140444.200,133900.4442,46.7, 34.903, 34.903, 4.346, 2.984, 2.984, 123.54
0,45,0.44,0.00,0,0,49140544.300,133900.5443,46.4, 34.903, 34.903, 4.724, 3.297, 3.297, 99.57
0,46,0.44,0.00,0,0,49140644.300,133900.6443,46.5, 34.903, 34.903, 5.769, 3.268, 3.268, 91.51
0,47,0.45,0.00,0,0,49140744.300,133900.7443,46.8, 34.903, 34.903, 5.220, 3.644, 3.644, 79.56
0,48,0.46,0.00,0,0,49140844.300,133900.8443,46.5, 34.903, 34.903, 5.769, 3.644, 3.644, 75.00
0,49,0.47,0.00,0,0,49140944.300,133900.9443,46.5, 34.903, 34.903, 4.724, 4.028, 4.028, 78.24
0,50,0.48,0.00,0,0,49141044.300,133901.0443,46.8, 34.903, 34.903, 4.724, 4.028, 4.028, 71.60
0,51,0.49,0.00,0,0,49141144.300,133901.1443,46.6, 34.903, 34.903, 5.220, 3.644, 3.644, 69.67
0,52,0.50,0.00,0,0,49141244.300,133901.2443,46.4, 34.903, 34.903, 7.077, 3.484, 3.484, 66.17
0,53,0.51,0.00,0,0,49141344.300,133901.3443,46.5, 34.903, 34.903, 7.665, 3.328, 3.328, 59.42
0,54,0.52,0.00,0,0,49141444.300,133901.4443,46.7, 34.903, 34.903, 8.687, 3.349, 3.349, 61.22
0,55,0.53,0.00,0,0,49141544.300,133901.5443,46.4, 34.903, 34.903, 5.220, 3.644, 3.644, 67.64
0,56,0.54,0.00,0,0,49141644.300,133901.6443,46.5, 34.903, 34.903, 5.220, 3.644, 3.644, 70.34
0,57,0.55,0.00,0,0,49141744.300,133901.7443,46.3, 34.903, 34.903, 9.287, 3.273, 3.273, 81.34
0,58,0.56,0.00,0,0,49141844.300,133901.8443,46.0, 34.903, 5.753, 25.857, 6.640, 5.634, 81.88
0,59,0.57,0.00,0,0,49141944.300,133901.9443,46.3, 34.903, 5.769, 28.577, 6.640, 5.174, 78.06
0,60,0.58,0.00,0,0,49142044.300,133902.0443,46.4, 34.903, 5.220, 34.903, 6.640, 4.028, 93.49
0,61,0.59,0.00,0,0,49142144.300,133902.1443,46.0, 34.903, 5.220, 34.903, 6.640, 4.028, 92.56
0,62,0.60,0.00,0,0,49142244.300,133902.2443,46.6, 34.903, 5.769, 34.903, 6.640, 4.919, 85.16
0,63,0.61,0.00,0,0,49142344.300,133902.3443,46.3, 34.903, 5.769, 34.903, 6.640, 4.451, 91.44
0,64,0.62,0.00,0,0,49142444.300,133902.4443,46.4, 34.903, 9.504, 3.166, 3.467, 6.316, 152.89
0,65,0.63,0.00,0,0,49142544.300,133902.5443,46.5, 34.903, 5.769, 2.865, 4.919, 6.640, 142.29
0,66,0.64,0.00,0,0,49142644.300,133902.6443,46.1, 34.903, 23.396, 4.268, 6.501, 2.806, 90.72
0,67,0.65,0.00,0,0,49142744.300,133902.7443,46.5, 34.903, 19.077, 2.865, 6.506, 3.495, 90.71
0,68,0.66,0.00,0,0,49142844.300,133902.8443,46.9, 34.903, 7.047, 2.865, 6.640, 6.640, 111.86
0,69,0.67,0.00,0,0,49142944.300,133902.9443,46.9, 34.903, 6.376, 2.865, 6.640, 6.640, 108.46
0,70,0.68,0.00,0,0,49143044.300,133903.0443,46.9, 34.903, 34.903, 5.428, 3.956, 3.956, 91.47
0,71,0.69,0.00,0,0,49143144.300,133903.1443,46.7, 34.903, 10.513, 2.865, 6.640, 4.028, 104.99
0,72,0.70,0.00,0,0,49143244.300,133903.2443,46.6, 34.903, 7.788, 2.865, 6.640, 4.451, 105.53
0,73,0.71,0.00,0,0,49143344.300,133903.3443,46.6, 34.903, 7.788, 2.865, 6.640, 4.451, 109.66
0,74,0.72,0.00,0,0,49143444.300,133903.4443,46.4, 34.903, 8.607, 2.865, 6.640, 4.028, 102.72
0,75,0.73,0.00,0,0,49143544.300,133903.5443,46.4, 34.903, 7.047, 2.865, 6.640, 6.640, 110.68
0,76,0.74,0.00,0,0,49143644.300,133903.6443,46.1, 34.903, 6.376, 2.865, 6.640, 6.640, 124.46
0,77,0.74,0.00,0,0,49143744.300,133903.7443,46.2, 34.903, 8.607, 2.865, 6.640, 4.451, 114.78
0,78,0.75,0.00,0,0,49143844.300,133903.8443,46.2, 34.903, 7.788, 2.865, 6.640, 4.919, 113.06
0,79,0.76,0.00,0,0,49143944.300,133903.9443,46.3, 34.903, 7.047, 2.865, 6.640, 6.640, 116.38
0,80,0.77,0.00,0,0,49144044.300,133904.0443,46.3, 34.903, 7.047, 2.865, 6.640, 6.640, 108.91
0,81,0.78,0.00,0,0,49144144.300,133904.1443,46.4, 34.903, 9.512, 2.865, 6.640, 4.451, 102.02
0,82,0.79,0.00,0,0,49144244.300,133904.2443,46.4, 34.903, 34.903, 2.865, 6.146, 6.146, 95.28
0,83,0.80,0.00,0,0,49144344.300,133904.3443,46.4, 34.903, 34.903, 2.865, 4.028, 4.028, 106.23
0,84,0.81,0.00,0,0,49144444.300,133904.4443,46.1, 34.903, 34.903, 2.865, 4.273, 4.273, 111.02
0,85,0.82,0.00,0,0,49144544.300,133904.5443,45.7, 34.903, 34.903, 3.499, 3.297, 3.297, 116.03
0,86,0.83,0.00,0,0,49144644.300,133904.6443,45.9, 34.903, 34.903, 3.166, 4.028, 4.028, 87.88
0,87,0.84,0.00,0,0,49144744.300,133904.7443,45.8, 34.903, 34.903, 3.043, 3.644, 3.644, 104.13
0,88,0.85,0.00,0,0,49144844.300,133904.8443,45.6, 34.903, 34.903, 3.166, 3.644, 3.644, 110.59
0,89,0.86,0.00,0,0,49144944.300,133904.9443,45.6, 34.903, 34.903, 4.274, 3.644, 3.644, 92.85
0,90,0.87,0.00,0,0,49145044.300,133905.0443,45.4, 34.903, 34.903, 4.274, 3.644, 3.644, 79.38
0,91,0.88,0.00,0,0,49145144.300,133905.1443,45.5, 34.903, 34.903, 4.724, 3.297, 3.297, 90.18
0,92,0.89,0.00,0,0,49145244.300,133905.2443,45.7, 34.903, 34.903, 5.769, 3.211, 3.211, 109.38
0,93,0.90,0.00,0,0,49145344.300,133905.3443,45.6, 34.903, 34.903, 5.220, 3.644, 3.644, 99.78
0,94,0.91,0.00,0,0,49145444.300,133905.4443,45.2, 34.903, 34.903, 4.024, 4.028, 4.028, 98.70
0,95,0.92,0.00,0,0,49145544.300,133905.5443,45.4, 34.903, 34.903, 4.724, 3.644, 3.644, 86.58
0,96,0.93,0.00,0,0,49145644.300,133905.6443,45.9, 34.903, 34.903, 5.769, 3.297, 3.297, 69.77
0,97,0.94,0.00,0,0,49145744.300,133905.7443,46.3, 34.903, 34.903, 4.724, 3.644, 3.644, 82.87
0,98,0.95,0.00,0,0,49145844.300,133905.8443,46.1, 34.903, 34.903, 4.100, 3.644, 3.644, 101.56
0,99,0.96,0.00,0,0,49145944.300,133905.9443,46.2, 34.903, 34.903, 4.724, 3.644, 3.644, 95.80
0,100,0.97,0.00,0,0,49146044.300,133906.0443,45.9, 34.903, 34.903, 7.019, 3.102, 3.102, 101.86
0,101,0.98,0.00,0,0,49146144.300,133906.1443,45.9, 34.903, 8.607, 28.577, 6.640, 6.317, 104.77
0,102,0.99,0.00,0,0,49146244.300,133906.2443,45.8, 34.903, 7.788, 28.577, 6.640, 6.008, 102.06
0,103,1.00,0.00,0,0,49146344.300,133906.3443,45.4, 34.903, 7.788, 25.857, 6.640, 5.715, 104.14
0,104,1.01,0.00,0,0,49146444.300,133906.4443,45.8, 34.903, 28.784, 6.376, 4.778, 2.662, 97.67
0,105,1.02,0.00,0,0,49146544.300,133906.5443,46.0, 34.903, 6.376, 21.170, 6.640, 5.167, 92.79
0,106,1.03,0.00,0,0,49146644.300,133906.6443,45.8, 34.903, 23.396, 2.865, 6.470, 2.895, 102.00
0,107,1.03,0.00,0,0,49146744.300,133906.7443,45.7, 34.903, 34.903, 2.865, 4.451, 4.451, 108.50
0,108,1.04,0.00,0,0,49146844.300,133906.8443,45.9, 34.903, 28.577, 7.788, 4.354, 3.309, 95.04
0,109,1.05,0.00,0,0,49146944.300,133906.9443,46.1, 34.903, 25.852, 9.235, 3.664, 1.510, 102.14
0,110,1.06,0.00,0,0,49147044.300,133907.0443,45.8, 34.903, 7.788, 2.865, 6.557, 4.451, 101.98
0,111,1.07,0.00,0,0,49147144.300,133907.1443,45.8, 34.903, 12.840, 2.865, 6.640, 4.028, 103.33
0,112,1.08,0.00,0,0,49147244.300,133907.2443,45.8, 34.903, 12.840, 2.865, 6.640, 4.451, 113.03
0,113,1.09,0.00,0,0,49147344.300,133907.3443,45.9, 34.903, 9.512, 2.865, 6.640, 4.028, 109.87
0,114,1.10,0.00,0,0,49147444.300,133907.4443,46.1, 34.903, 7.788, 3.166, 6.008, 6.165, 108.28
0,115,1.11,0.00,0,0,49147544.300,133907.5443,45.9, 34.903, 5.769, 2.865, 6.640, 6.640, 116.89
0,116,1.12,0.00,0,0,49147644.300,133907.6443,45.9, 34.903, 34.903, 2.865, 6.008, 6.008, 103.28
0,117,1.13,0.00,0,0,49147744.300,133907.7443,46.1, 34.903, 31.582, 2.865, 6.008, 6.008, 105.75
0,118,1.14,0.00,0,0,49147844.300,133907.8443,45.9, 34.903, 8.607, 2.865, 6.640, 4.028, 112.67
0,119,1.15,0.00,0,0,49147944.300,133907.9443,46.1, 34.903, 10.513, 2.865, 6.640, 4.028, 113.81
0,120,1.16,0.00,0,0,49148044.300,133908.0443,46.0, 34.903, 7.788, 2.865, 6.640, 5.437, 119.29
0,121,1.17,0.00,0,0,49148144.300,133908.1443,45.9, 34.903, 7.047, 2.865, 6.640, 6.640, 121.23
0,122,1.18,0.00,0,0,49148244.300,133908.2443,46.2, 34.903, 10.513, 2.865, 6.640, 4.451, 106.10
0,123,1.19,0.00,0,0,49148344.300,133908.3443,46.1, 34.903, 34.903, 2.865, 6.640, 6.640, 93.87
0,124,1.20,0.00,0,0,49148444.300,133908.4443,45.7, 34.903, 15.683, 2.865, 6.640, 4.451, 98.05
0,125,1.21,0.00,0,0,49148544.300,133908.5443,46.1, 34.903, 34.903, 2.865, 6.580, 6.580, 94.12
0,126,1.22,0.00,0,0,49148644.300,133908.6443,46.0, 34.903, 34.903, 2.865, 6.008, 6.008, 99.83
0,127,1.23,0.00,0,0,49148744.300,133908.7443,45.6, 34.903, 34.903, 2.865, 4.369, 4.369, 106.84
0,128,1.24,0.00,0,0,49148844.300,133908.8443,46.0, 34.903, 34.903, 4.274, 3.644, 3.644, 99.91
0,129,1.25,0.00,0,0,49148944.300,133908.9443,45.5, 34.903, 34.903, 4.274, 3.644, 3.644, 106.81
0,130,1.26,0.00,0,0,49149044.300,133909.0443,45.8, 34.903, 34.903, 2.865, 4.451, 4.451, 113.59
0,131,1.27,0.00,0,0,49149144.300,133909.1443,46.8, 34.903, 34.903, 4.274, 3.297, 3.297, 111.82
0,132,1.28,0.00,0,0,49149244.300,133909.2443,46.6, 34.903, 34.903, 4.724, 3.297, 3.297, 87.05
0,133,1.29,0.00,0,0,49149344.300,133909.3443,46.3, 34.903, 34.903, 4.724, 3.644, 3.644, 89.92
0,134,1.30,0.00,0,0,49149444.300,133909.4443,46.4, 34.903, 34.903, 4.724, 3.640, 3.640, 87.05
0,135,1.31,0.00,0,0,49149544.300,133909.5443,45.8, 34.903, 34.903, 4.274, 3.644, 3.644, 103.16
0,136,1.32,0.00,0,0,49149644.300,133909.6443,45.4, 34.903, 34.903, 4.724, 4.028, 4.028, 100.93
0,137,1.32,0.00,0,0,49149744.300,133909.7443,45.6, 34.903, 34.903, 5.220, 3.644, 3.644, 100.34
0,138,1.33,0.00,0,0,49149844.300,133909.8443,45.9, 23.396, 9.512, 34.903, 5.437, 6.640, 177.48
0,139,1.34,0.00,0,0,49149944.300,133909.9443,46.1, 34.903, 34.903, 2.865, 4.451, 4.451, 106.43
0,140,1.35,0.00,0,0,49150044.300,133910.0443,46.0, 34.903, 23.396, 3.778, 5.793, 3.918, 110.51
0,141,1.36,0.00,0,0,49150144.300,133910.1443,45.7, 34.903, 7.787, 21.170, 6.612, 2.998, 95.68
0,142,1.37,0.00,0,0,49150244.300,133910.2443,45.8, 34.903, 34.903, 5.769, 3.270, 3.270, 76.03
0,143,1.38,0.00,0,0,49150344.300,133910.3443,45.9, 34.903, 34.903, 4.724, 3.644, 3.644, 90.09
0,144,1.39,0.00,0,0,49150444.300,133910.4443,46.1, 34.903, 34.903, 4.724, 3.644, 3.644, 98.04
0,145,1.40,0.00,0,0,49150544.300,133910.5443,46.2, 34.903, 34.903, 4.947, 3.219, 3.219, 118.97
0,146,1.41,0.00,0,0,49150644.300,133910.6443,46.5, 34.903, 34.903, 2.865, 6.008, 6.008, 102.63
0,147,1.42,0.00,0,0,49150744.300,133910.7443,46.8, 34.903, 14.659, 5.220, 3.644, 6.640, 139.98
0,148,1.43,0.00,0,0,49150844.300,133910.8443,46.5, 31.582, 4.274, 23.396, 6.640, 5.715, 145.49
0,149,1.44,0.00,0,0,49150944.300,133910.9443,46.5, 34.903, 34.903, 2.865, 4.252, 4.252, 97.73
0,150,1.45,0.00,0,0,49151044.300,133911.0443,46.3, 34.903, 34.903, 4.169, 3.297, 3.297, 97.59
0,151,1.46,0.00,0,0,49151144.300,133911.1443,46.4, 34.903, 11.869, 3.123, 4.919, 6.156, 108.76
0,152,1.47,0.00,0,0,49151244.300,133911.2443,46.6, 34.903, 6.376, 2.865, 4.028, 6.640, 155.73
0,153,1.48,0.00,0,0,49151344.300,133911.3443,46.3, 34.903, 7.047, 2.865, 6.640, 6.640, 117.84
0,154,1.49,0.00,0,0,49151444.300,133911.4443,46.5, 34.903, 7.047, 2.865, 6.640, 6.640, 113.26
0,155,1.50,0.00,0,0,49151544.300,133911.5443,46.9, 34.903, 12.840, 2.865, 5.505, 4.919, 104.96
0,156,1.51,0.00,0,0,49151644.300,133911.6443,46.8, 34.903, 7.788, 2.865, 6.640, 5.437, 99.39
0,157,1.52,0.00,0,0,49151744.300,133911.7443,47.3, 34.903, 17.333, 2.865, 6.640, 4.919, 92.60
0,158,1.53,0.00,0,0,49151844.300,133911.8443,46.9, 34.903, 11.618, 2.865, 6.640, 4.451, 102.96
0,159,1.54,0.00,0,0,49151944.300,133911.9443,46.7, 34.903, 7.788, 2.865, 6.640, 6.008, 117.12
0,160,1.55,0.00,0,0,49152044.300,133912.0443,46.8, 34.903, 7.788, 2.865, 6.640, 5.437, 126.61
0,161,1.56,0.00,0,0,49152144.300,133912.1443,46.8, 34.903, 34.903, 2.865, 6.008, 6.008, 107.89
0,162,1.57,0.00,0,0,49152244.300,133912.2443,46.9, 34.903, 34.903, 2.865, 5.529, 5.529, 109.22
0,163,1.58,0.00,0,0,49152344.300,133912.3443,47.1, 34.903, 34.903, 2.865, 5.437, 5.437, 101.86
0,164,1.59,0.00,0,0,49152444.300,133912.4443,47.0, 34.903, 34.903, 2.865, 5.317, 5.317, 91.93
0,165,1.60,0.00,0,0,49152544.300,133912.5443,46.7, 34.903, 34.903, 2.865, 6.640, 6.640, 100.02
0,166,1.61,0.00,0,0,49152644.300,133912.6443,46.3, 34.903, 34.903, 2.865, 4.752, 4.752, 117.43
0,167,1.62,0.00,0,0,49152744.300,133912.7443,46.6, 34.903, 34.903, 4.724, 3.644, 3.644, 90.29
0,168,1.62,0.00,0,0,49152844.300,133912.8443,46.5, 34.903, 34.903, 4.274, 3.297, 3.297, 115.64
0,169,1.63,0.00,0,0,49152944.300,133912.9443,46.3, 34.903, 34.903, 2.865, 4.556, 4.556, 99.04
0,170,1.64,0.00,0,0,49153044.300,133913.0443,46.3, 34.903, 34.903, 4.274, 3.297, 3.297, 108.81
0,171,1.65,0.00,0,0,49153144.300,133913.1443,47.0, 34.903, 34.903, 4.274, 3.297, 3.297, 117.76
0,172,1.66,0.00,0,0,49153244.300,133913.2443,46.5, 34.903, 34.903, 4.724, 3.644, 3.644, 90.33
0,173,1.67,0.00,0,0,49153344.300,133913.3443,46.7, 34.903, 34.903, 5.220, 3.644, 3.644, 79.53
0,174,1.68,0.00,0,0,49153444.300,133913.4443,46.7, 34.903, 34.903, 5.220, 3.644, 3.644, 102.12
0,175,1.69,0.00,0,0,49153544.300,133913.5443,46.6, 34.903, 34.903, 5.220, 3.644, 3.644, 108.81
0,176,1.70,0.00,0,0,49153644.300,133913.6443,46.3, 34.903, 31.582, 9.512, 3.297, 2.965, 68.57
0,177,1.71,0.00,0,0,49153744.300,133913.7443,45.7, 34.903, 5.769, 23.396, 6.640, 6.008, 64.53
0,178,1.72,0.00,0,0,49153844.300,133913.8443,46.0, 34.903, 34.903, 6.376, 3.585, 3.585, 68.60
0,179,1.73,0.00,0,0,49153944.300,133913.9443,46.7, 34.903, 34.903, 5.220, 3.644, 3.644, 74.92
0,180,1.74,0.00,0,0,49154044.300,133914.0443,46.6, 34.903, 34.903, 4.724, 4.028, 4.028, 70.89
0,181,1.75,0.00,0,0,49154144.300,133914.1443,47.1, 34.903, 34.903, 5.220, 3.644, 3.644, 77.72
0,182,1.76,0.00,0,0,49154244.300,133914.2443,47.2, 34.903, 3.166, 34.903, 6.640, 2.700, 94.01
0,183,1.77,0.00,0,0,49154344.300,133914.3443,47.2, 34.903, 3.499, 34.903, 6.640, 2.984, 92.05
0,184,1.78,0.00,0,0,49154444.300,133914.4443,46.8, 34.903, 7.788, 34.903, 6.640, 6.008, 92.80
0,185,1.79,0.00,0,0,49154544.300,133914.5443,46.6, 34.903, 6.376, 28.577, 6.008, 5.521, 95.51
0,186,1.80,0.00,0,0,49154644.300,133914.6443,47.0, 34.903, 5.220, 34.903, 6.640, 4.451, 80.99
